...1,hhid,intmonth,stfips,weight,earnwke,uhours,grade92,race,ethnic,age,sex,marital,ownchild,chldpres,prcitshp,state,ind02,occ2012,class,unionmme,unioncov,lfsr94
270360,505908141894103,November,GA,2937.8333,265,30,39,1,NA,57,2,7,0,0,"Native, Born In US",5,Grocery stores (4451),4720,"Private, For Profit",No,No,Employed-At Work
270361,513490401610103,November,GA,4350.2338,1043,40,39,2,NA,43,2,1,3,10,"Native, Born In US",5,"Fabric mills, except knitting (3132 exc. 31324)",430,"Private, For Profit",No,No,Employed-At Work
270362,513490401610103,November,GA,4114.7361,718.4,40,39,2,NA,44,1,1,3,10,"Native, Born In US",5,"Fabric mills, except knitting (3132 exc. 31324)",9600,"Private, For Profit",No,No,Employed-At Work
270366,533640901790102,November,GA,2971.7364,865,35,39,1,NA,45,2,1,0,0,"Native, Born In US",5,Offices of dentists (6212),5700,"Private, For Profit",No,No,Employed-At Work
270368,555107810300198,November,GA,3185.3907,553.25,25,36,4,NA,53,2,1,0,0,"Foreign Born, US Cit By Naturalization",5,Beauty salons (812112),4510,"Private, For Profit",No,No,Employed-At Work
270369,555107810300198,November,GA,4229.4127,233.4,30,40,4,NA,22,1,7,0,0,"Native, Born In US",5,Grocery stores (4451),4720,"Private, For Profit",No,No,Employed-At Work
270373,610000611403743,November,GA,4442.6789,740.38,40,43,1,NA,26,1,7,0,0,"Native, Born In US",5,"Justice, public order, and safety activities (922, pt. 92115)",3400,Government - Local,No,No,Employed-At Work
270374,610003841954843,November,GA,4350.2338,230.76,8,38,2,NA,41,2,7,1,1,"Native, Born In US",5,Home health care services (6216),3600,"Private, For Profit",No,No,Employed-At Work
270375,631842120002702,November,GA,3010.4533,1923,60,44,1,NA,55,1,1,0,0,"Native, Born In US",5,"Other telecommunications services (*517 exc. 5171, 5175)",110,"Private, For Profit",No,No,Employed-At Work
270378,652198079300854,November,GA,4597.06,529.41,40,44,1,NA,26,2,7,0,0,"Native, Born In US",5,"Colleges and universities, including junior colleges (6112, 6113)",5800,Government - State,No,No,Employed-At Work
270379,652198079300854,November,GA,4537.9031,234,26,40,1,NA,28,1,7,0,0,"Native, Born In US",5,Miscellaneous retail stores (4539),9620,"Private, For Profit",No,No,Employed-At Work
270381,655101710300155,November,GA,3070.2748,1250,40,39,1,NA,61,2,1,0,0,"Native, Born In US",5,"Miscellaneous paper and pulp products (32222,32223, 32229)",430,"Private, For Profit",No,No,Employed-At Work
270382,658190039300863,November,GA,2978.0893,728,40,39,2,NA,51,1,1,1,4,"Native, Born In US",5,Hospitals (622),5610,"Private, For Profit",No,No,Employed-At Work
270383,658190039300863,November,GA,3888.8745,304,32,40,2,NA,51,2,1,1,4,"Native, Born In US",5,Restaurants and other food services (722 exc. 7224),7800,"Private, For Profit",No,No,Employed-At Work
270385,701103520310913,November,GA,6098.6245,576.92,40,42,2,4,30,2,7,1,3,"Native, Born In US",5,Offices of physicians (6211),3645,"Private, For Profit",No,No,Employed-At Work
270391,731743140004004,November,GA,3671.4747,336,40,39,2,NA,53,2,1,0,0,"Native, Born In US",5,Traveler accommodation (7211),4200,"Private, For Profit",No,No,Employed-At Work
270392,731743140004004,November,GA,3695.3347,840,40,39,2,NA,58,1,1,0,0,"Native, Born In US",5,Aircraft and parts manufacturing (336411 to 336413),7710,"Private, For Profit",No,No,Employed-At Work
270394,743909950079101,November,GA,4443.4766,817.3,40,43,2,NA,42,2,1,3,10,"Foreign Born, US Cit By Naturalization",5,Nursing care facilities (6231),3255,"Private, For Profit",No,No,Employed-At Work
270396,751231009810773,November,GA,3928.8109,1875,50,43,1,NA,31,1,1,1,2,"Foreign Born, Not a US Citizen",5,Medical equipment and supplies manufacturing (3391),1020,"Private, For Profit",No,No,Employed-At Work
270402,805907821897023,November,GA,4865.2432,620,40,39,1,1,31,1,1,1,2,"Foreign Born, Not a US Citizen",5,Truck transportation (484),7210,"Private, For Profit",No,No,Employed-At Work
270404,823760601530104,November,GA,4763.15,480,40,34,1,1,34,1,3,0,0,"Foreign Born, Not a US Citizen",5,** Construction (23),6260,"Private, For Profit",No,No,Employed-At Work
270405,831040035001001,November,GA,3914.1473,2307.69,60,39,2,NA,57,1,5,0,0,"Native, Born In US",5,Real estate (531),4920,"Private, For Profit",No,No,Employed-At Work
270406,831789055001501,November,GA,3070.2748,1250,60,44,1,NA,60,2,5,0,0,"Native, Born In US",5,Elementary and secondary schools (6111),2310,Government - Local,Yes,NA,Employed-At Work
270410,900073791159940,November,GA,4421.8701,1000,40,39,2,NA,61,2,1,0,0,"Native, Born In US",5,Hospitals (622),3220,"Private, For Profit",No,No,Employed-At Work
270411,903369750639107,November,GA,4349.5756,480.76,40,39,1,NA,23,1,1,0,0,"Native, Born In US",5,4795,7010,"Private, For Profit",No,No,Employed-At Work
270412,903369750639107,November,GA,5027.631,480.76,40,39,1,NA,23,2,1,0,0,"Native, Born In US",5,Hospitals (622),5110,"Private, For Profit",No,No,Employed-At Work
270413,909103991310591,November,GA,4350.2338,460,40,41,2,NA,41,2,4,0,0,"Native, Born In US",5,Administration of human resource programs (923),2025,Government - Federal,No,No,Employed-At Work
270416,923769650539104,November,GA,4202.9312,711.53,40,43,2,NA,43,1,7,0,0,"Native, Born In US",5,"Justice, public order, and safety activities (922, pt. 92115)",3850,Government - Local,No,No,Employed-At Work
270420,936023932159940,November,GA,2934.2406,500,40,39,1,NA,51,2,1,0,0,"Native, Born In US",5,Insurance carriers and related activities (524),4810,"Private, For Profit",No,No,Employed-At Work
270421,943369950329102,November,GA,3220.8123,1350,40,39,1,NA,63,1,1,0,0,"Native, Born In US",5,"Electric power generation, transmission and distribution (Pt. 2211)",5620,"Private, For Profit",Yes,NA,Employed-At Work
270427,952106960300164,November,GA,5626.6514,2307.69,55,40,7,NA,36,1,1,5,13,"Native, Born In US",5,"** Machinery, equipment, and supplies, merchant wholesalers (*4238)",110,"Private, For Profit",No,No,Employed-At Work
270431,961083968159980,November,GA,4661.3681,673.07,40,41,1,7,29,2,5,0,0,"Foreign Born, US Cit By Naturalization",5,Offices of physicians (6211),3645,"Private, For Profit",No,No,Employed-At Work
270433,963479050489101,November,GA,1860.8702,1634,50,40,1,NA,25,1,1,2,1,"Native, Born In US",5,Automotive repair and maintenance (8111 exc. 811192),7200,"Private, For Profit",No,No,Employed-At Work
270437,966033937159700,November,GA,4349.5756,781.25,40,39,1,NA,22,1,7,0,0,"Native, Born In US",5,Other transportation equipment manufacturing (3369),9750,"Private, For Profit",No,No,Employed-At Work
270438,972043964159070,November,GA,4421.8701,519.23,40,39,2,NA,59,2,1,0,0,"Native, Born In US",5,Elementary and secondary schools (6111),4220,Government - Local,No,No,Employed-At Work
270441,972043964159070,November,GA,4202.9312,1269,40,39,2,NA,40,1,7,0,0,"Native, Born In US",5,"Resin, synthetic rubber and fibers, and filaments manufacturing (3252)",8965,"Private, For Profit",No,No,Employed-At Work
270443,973799150759108,November,GA,4017.9002,1673,40,44,1,NA,41,1,1,2,3,"Native, Born In US",5,Administration of human resource programs (923),430,Government - Federal,No,No,Employed-At Work
270448,977063962159750,November,GA,386.3661,1442,55,43,1,NA,43,1,1,0,0,"Native, Born In US",5,** Construction (23),430,"Private, For Profit",No,No,Employed-At Work
270452,988023989159470,November,GA,4537.9031,711.53,40,43,1,NA,27,1,1,0,0,"Foreign Born, Not a US Citizen",5,Hospitals (622),4620,"Private, Nonprofit",No,No,Employed-At Work
270453,988023989159470,November,GA,4597.06,596.15,40,39,1,NA,26,2,1,0,0,"Native, Born In US",5,Religious organizations (8131),5700,"Private, Nonprofit",No,No,Employed-At Work
270454,7105750310208,November,GA,2884.5219,536,40,39,1,NA,56,2,1,0,0,"Native, Born In US",5,Automobile dealers (4411),5000,"Private, For Profit",No,No,Employed-At Work
270455,7105750310208,November,GA,3019.1791,1040,40,39,1,NA,57,1,1,0,0,"Native, Born In US",5,** Construction (23),6230,"Private, For Profit",No,No,Employed-At Work
270462,10310009783178,November,GA,3280.5556,650,40,41,2,NA,46,2,7,0,0,"Native, Born In US",5,3895,8320,"Private, For Profit",No,No,Employed-At Work
270467,10310024067441,November,GA,4282.0945,185,20,39,1,NA,44,2,1,0,0,"Native, Born In US",5,Elementary and secondary schools (6111),9120,Government - Local,Yes,NA,Employed-At Work
270468,10310061443445,November,GA,2922.4234,1947,50,44,1,NA,51,1,1,2,4,"Native, Born In US",5,"Electric power generation, transmission and distribution (Pt. 2211)",1530,"Private, For Profit",No,No,Employed-At Work
270470,10310061443445,November,GA,4083.6292,75,15,36,1,NA,16,1,7,0,0,"Native, Born In US",5,Crop production (111),6050,"Private, For Profit",No,No,Employed-At Work
270473,10310129936002,November,GA,4028.6667,360,40,33,1,1,35,1,1,4,8,"Foreign Born, Not a US Citizen",5,"Motor vehicles and motor vehicle equipment manufacturing (3361, 3362, 3363)",6230,"Private, For Profit",No,No,Employed-At Work
270477,10310157499108,November,GA,3988.1886,1134.61,40,40,1,NA,31,1,5,0,0,"Native, Born In US",5,** Services to buildings and dwellings (5617 exc. 56173),4840,"Private, For Profit",No,No,Employed-At Work
270479,36073244101231,November,GA,2880.9944,400,40,40,1,NA,53,2,5,0,0,"Native, Born In US",5,Automobile dealers (4411),2160,"Private, For Profit",No,No,Employed-At Work
270481,54063677100391,November,GA,5163.142,1269,65,44,6,NA,34,1,5,0,0,"Native, Born In US",5,Traveler accommodation (7211),800,"Private, For Profit",No,No,Employed-At Work
270484,87093338100921,November,GA,3765.3742,2500,50,43,1,NA,39,1,7,0,0,"Native, Born In US",5,Lawn and garden equipment and supplies stores (4442),4760,"Private, For Profit",No,No,Employed-At Work
270486,91043553100161,November,GA,2884.5219,1923,40,39,1,NA,58,2,1,0,0,"Native, Born In US",5,Grocery stores (4451),4700,"Private, For Profit",No,No,Employed-At Work
270487,91043553100161,November,GA,4381.7444,807,40,43,1,NA,39,2,7,0,0,"Native, Born In US",5,Elementary and secondary schools (6111),2330,Government - State,No,No,Employed-At Work
270488,101040613045344,November,GA,2925.5124,360,20,41,2,NA,34,2,7,3,8,"Native, Born In US",5,Home health care services (6216),3255,"Private, For Profit",No,No,Employed-At Work
270492,106891030061705,November,GA,3944.9894,1320,40,41,1,NA,43,1,1,0,0,"Native, Born In US",5,"Architectural, engineering, and related services (5413)",1540,"Private, For Profit",No,No,Employed-At Work
270493,106891030061705,November,GA,2980.3501,232.5,30,42,1,NA,49,2,1,0,0,"Native, Born In US",5,Restaurants and other food services (722 exc. 7224),4030,"Private, For Profit",No,No,Employed-At Work
270494,107911030015502,November,GA,3019.2569,616,40,40,1,NA,63,2,1,0,0,"Native, Born In US",5,Hospitals (622),3500,Government - Local,No,No,Employed-Absent
270495,107911030015502,November,GA,3055.9515,666.66,43,40,1,NA,58,1,1,0,0,"Native, Born In US",5,"Fabric mills, except knitting (3132 exc. 31324)",8320,"Private, For Profit",No,No,Employed-At Work
270496,107911030015502,November,GA,4996.5204,540,40,40,1,NA,21,2,6,1,2,"Native, Born In US",5,Gasoline stations (447),4720,"Private, For Profit",No,No,Employed-At Work
270498,108109670310278,November,GA,2884.5219,616,40,42,1,NA,56,2,1,0,0,"Native, Born In US",5,Hospitals (622),3255,"Private, For Profit",No,Yes,Employed-At Work
270504,110000671404243,November,GA,3195.2773,150,18,37,2,NA,42,1,6,0,0,"Native, Born In US",5,Restaurants and other food services (722 exc. 7224),4220,"Private, For Profit",No,No,Employed-At Work
270506,136571030067904,November,GA,2880.9944,56,9,43,1,NA,51,2,5,0,0,"Native, Born In US",5,Furniture and home furnishings stores (442),6050,"Private, For Profit",No,No,Employed-At Work
270507,136571030067904,November,GA,3308.1772,625,55,39,1,2,49,1,5,0,0,"Native, Born in PR or US Outlying Area",5,**Newspaper publishers (51111),430,"Private, For Profit",No,No,Employed-At Work
270509,202103691310009,November,GA,3361.7256,519,40,41,2,NA,61,2,5,0,0,"Native, Born In US",5,Investigation and security services (5616),3930,"Private, For Profit",No,No,Employed-At Work
270510,210009361010293,November,GA,5218.9543,183.75,25,39,2,NA,22,1,7,0,0,"Native, Born In US",5,Restaurants and other food services (722 exc. 7224),4050,"Private, For Profit",No,No,Employed-At Work
270511,210009361010293,November,GA,3378.1519,200,25,39,2,NA,43,2,7,0,0,"Native, Born In US",5,Nursing care facilities (6231),3600,"Private, For Profit",No,No,Employed-At Work
270514,291339007810380,November,GA,2922.4234,900,48,34,1,NA,54,1,6,0,0,"Native, Born In US",5,Logging (1133),7210,"Private, For Profit",No,No,Employed-At Work
270515,310200159751001,November,GA,3993.0378,1153.84,40,41,1,NA,40,1,1,2,2,"Native, Born In US",5,Automobile dealers (4411),4700,"Private, For Profit",No,No,Employed-At Work
270516,310200159751001,November,GA,4334.2487,1153.84,40,43,1,NA,42,2,1,2,2,"Native, Born In US",5,3895,1540,"Private, For Profit",No,No,Employed-At Work
270521,331871100007809,November,GA,3231.2393,320,40,40,2,NA,35,2,7,2,3,"Native, Born in PR or US Outlying Area",5,Investigation and security services (5616),3930,"Private, For Profit",No,No,Employed-At Work
270524,360500978611001,November,GA,3940.1986,480,40,39,1,NA,30,1,1,0,0,"Native, Born In US",5,** Construction (23),6300,Government - Local,No,No,Employed-At Work
270530,571130002110590,November,GA,2916.0837,750,40,41,1,NA,50,2,5,0,0,"Native, Born In US",5,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
270532,606103810310220,November,GA,2880.9944,580,40,39,1,NA,51,2,1,0,0,"Native, Born In US",5,Home health care services (6216),3500,Government - State,No,No,Employed-At Work
270534,631390120100209,November,GA,3940.1986,1269.23,80,43,1,NA,34,1,1,2,5,"Native, Born In US",5,** Construction (23),220,"Private, For Profit",No,No,Employed-At Work
270535,631390120100209,November,GA,4381.7444,522.6,39,42,1,NA,35,2,1,2,5,"Native, Born In US",5,Hardware stores (44413),5230,"Private, For Profit",No,No,Employed-At Work
270542,673150001860109,November,GA,2925.5124,738.75,40,44,2,NA,34,2,7,0,0,"Native, Born In US",5,"Justice, public order, and safety activities (922, pt. 92115)",3700,Government - Local,No,No,Employed-At Work
270544,710008571200053,November,GA,3765.3742,380,40,39,1,NA,39,1,1,1,3,"Native, Born In US",5,Real estate (531),410,"Private, For Profit",No,No,Employed-At Work
270545,710008571200053,November,GA,4418.0562,596,40,39,1,NA,30,2,1,1,3,"Native, Born In US",5,"Other amusement, gambling, and recreation industries (713 exc. 71395)",5700,"Private, For Profit",No,No,Employed-At Work
270552,893450701890101,November,GA,4322.6608,290,40,39,1,NA,21,1,7,0,0,"Native, Born In US",5,Grocery stores (4451),5620,"Private, For Profit",No,No,Employed-At Work
270556,10007541909813,November,GA,4093.8451,680,40,41,1,NA,40,1,1,1,4,"Native, Born In US",5,** Construction (23),7315,"Private, For Profit",No,No,Employed-At Work
270557,10007541909813,November,GA,4443.6702,200,34,39,1,NA,43,2,1,1,4,"Native, Born In US",5,Offices of dentists (6212),5940,"Private, For Profit",No,No,Employed-At Work
270559,10007541909813,November,GA,4431.7898,125,23,40,1,NA,21,1,7,0,0,"Native, Born In US",5,"Other schools, instruction, and educational services (6116, 6117)",2720,"Private, For Profit",No,No,Employed-At Work
270568,10310081754990,November,GA,5122.6615,296.64,32,39,1,NA,21,2,1,0,0,"Native, Born In US",5,Miscellaneous general merchandise stores (4529),4700,"Private, For Profit",No,No,Employed-At Work
270571,10310102651110,November,GA,4951.569,94,10,39,2,NA,20,2,7,0,0,"Native, Born In US",5,Retail florists (4531),2630,"Private, For Profit",No,No,Employed-At Work
270579,42023685100851,November,GA,3016.6495,572,40,39,1,NA,45,2,7,0,0,"Native, Born In US",5,Agricultural implement manufacturing (33311),7750,"Private, For Profit",No,No,Employed-At Work
270580,45073810100201,November,GA,3314.7505,1000,45,39,1,NA,49,1,1,0,0,"Native, Born In US",5,Automotive repair and maintenance (8111 exc. 811192),4710,"Private, For Profit",No,No,Employed-At Work
270582,45073810100201,November,GA,4431.7898,480,40,39,1,NA,20,1,7,0,0,"Native, Born In US",5,Automotive repair and maintenance (8111 exc. 811192),7150,"Private, For Profit",No,No,Employed-At Work
270588,102150011010361,November,GA,3348.4694,440,40,39,1,1,47,1,1,1,4,"Native, Born In US",5,** Construction (23),5000,"Private, For Profit",No,No,Employed-At Work
270589,102150011010361,November,GA,3016.6495,434.8,40,39,1,NA,47,2,1,1,4,"Native, Born In US",5,Insurance carriers and related activities (524),5840,"Private, For Profit",No,No,Employed-At Work
270591,106090413021337,November,GA,2865.7428,370,40,39,1,NA,45,2,7,0,0,"Foreign Born, Not a US Citizen",5,Restaurants and other food services (722 exc. 7224),4010,"Private, For Profit",No,No,Employed-At Work
270592,106090413021337,November,GA,3926.5961,417.5,25,39,1,NA,19,1,7,0,0,"Native, Born In US",5,"Banking and related activities (521, 52211,52219)",1965,"Private, Nonprofit",No,No,Employed-At Work
270593,108020013027389,November,GA,3314.7505,646.4,40,40,1,NA,47,1,1,0,0,"Native, Born In US",5,"Rubber products, except tires, manufacturing (32622, 32629)",8030,"Private, For Profit",No,No,Employed-At Work
